
Valores Confirmados

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2012-05-05;25.427,26;3240238735182;26.388,58;3489191458358;26.741,91;3339958237103;26.454,37;37488360914;25.324,45;280117303818;26.488,78;3356646847190
2012-05-06;25.427,26;3240238735182;26.388,58;3489191458358;26.741,91;3339958237103;26.454,37;37488360914;25.324,45;280117303818;26.488,78;3356646847190
2012-05-07;25.215,15;3212784663897;26.168,52;3459736165425;26.526,09;3310842771801;26.234,56;37123258691;25.126,08;277839839933;26.271,32;3328982646435
2012-05-08;25.181,37;3213395309068;26.143,03;3454924219333;26.503,17;3307442111801;26.218,23;37078554193;25.102,47;277464795253;26.254,25;3325644055638
2012-05-09;25.091,34;3202339557023;26.056,04;3442734006088;26.416,22;3295439930435;26.122,16;36971159321;25.021,96;276560079982;26.161,17;3313225024478
2012-05-10;24.956,11;3185212147821;25.917,19;3423020761801;26.267,38;3275088320498;25.989,18;36854691626;24.890,73;275148114591;26.024,18;3295616860960
2012-05-11;24.894,46;3177989564155;25.849,31;3412900137108;26.193,25;3265276769040;25.942,78;36904648769;24.825,86;274570477977;25.948,48;3285920515419
2012-05-12;24.894,46;3177989564155;25.849,31;3412900137108;26.193,25;3265276769040;25.942,78;36904648769;24.825,86;274570477977;25.948,48;3285920515419
2012-05-13;24.894,46;3177989564155;25.849,31;3412900137108;26.193,25;3265276769040;25.942,78;36904648769;24.825,86;274570477977;25.948,48;3285920515419
2012-05-14;24.848,11;3172801938864;25.802,39;3405514309321;26.148,43;3259871910129;25.885,17;36924672986;24.781,16;274426324159;25.896,96;3286862124064
2012-05-15;24.579,39;3134611603570;25.537,40;3379981448880;25.870,17;3228491201746;25.604,71;39356349462;24.530,53;268062704989;25.626,14;3242967659867
2012-05-16;24.554,70;3134867703398;25.503,82;3375569345704;25.834,91;3225546046276;25.549,59;39464378065;24.500,74;271352997432;25.595,67;3239145629027
2012-05-17;24.417,31;3115486745893;25.388,20;3357437351735;25.710,97;3206184881912;25.416,52;39146209283;24.362,28;269718672069;25.458,83;3223071326645
2012-05-18;24.254,38;3092911006714;25.234,39;3330724905438;25.558,98;3179915527319;25.256,86;39024634272;24.217,00;267923168676;25.307,67;3201318431533
2012-05-19;24.254,38;3092911006714;25.234,39;3330724905438;25.558,98;3179915527319;25.256,86;39024634272;24.217,00;267923168676;25.307,67;3201318431533
2012-05-20;24.254,38;3092911006714;25.234,39;3330724905438;25.558,98;3179915527319;25.256,86;39024634272;24.217,00;267923168676;25.307,67;3201318431533
2012-05-21;24.254,38;3092911006714;25.234,39;3330724905438;25.558,98;3179915527319;25.256,86;39024634272;24.217,00;267923168676;25.307,67;3201318431533
2012-05-22;24.199,76;3079539512281;25.149,21;3311383427946;25.482,40;3161555668109;25.210,24;38874830198;24.158,99;267242291487;25.244,23;3190272723798
2012-05-23;24.212,62;3074506831991;25.164,94;3304612296982;25.495,93;3152525460707;25.256,52;38802006518;24.198,56;267380490873;25.250,66;3186955569084
2012-05-24;24.058,60;3042690384644;25.000,97;3262242901430;25.324,70;3110307161660;25.029,21;38019383822;24.013,12;264947856810;25.100,44;3157118135997
2012-05-25;24.103,87;3036052751259;25.057,55;3246522126559;25.377,61;3098594215653;25.111,24;37687548935;24.065,30;265239604196;25.143,49;3156242698573
2012-05-26;24.103,87;3036052751259;25.057,55;3246522126559;25.377,61;3098594215653;25.111,24;37687548935;24.065,30;265239604196;25.143,49;3156242698573
2012-05-27;24.103,87;3036052751259;25.057,55;3246522126559;25.377,61;3098594215653;25.111,24;37687548935;24.065,30;265239604196;25.143,49;3156242698573
2012-05-28;24.189,91;3041464299058;25.146,69;3249843934193;25.458,94;3102513729297;25.152,42;37783247297;24.128,66;265703057069;25.225,39;3161788638402
2012-05-29;24.297,20;3051367724573;25.262,84;3257475153306;25.568,01;3108764022700;25.251,80;37752531031;24.223,32;266557286250;25.335,27;3173065090782
2012-05-30;24.552,00;3078991832505;25.529,47;3283824510001;25.837,03;3134981824899;25.527,88;38185622525;24.483,21;269154567770;25.611,03;3204264327834
2012-05-31;24.437,95;3054390445819;25.392,01;3249589825148;25.700,53;3106604492035;25.360,02;37821698879;24.355,91;267106975382;25.479,22;3179126190094
2012-06-01;24.468,19;3053639159220;25.421,27;3246252722232;25.732,47;3106848227812;25.408,12;39377965080;24.386,10;263028767830;25.512,91;3160910946098
2012-06-02;24.468,19;3053639159220;25.421,27;3246252722232;25.732,47;3106848227812;25.408,12;39377965080;24.386,10;263028767830;25.512,91;3160910946098
2012-06-03;24.468,19;3053639159220;25.421,27;3246252722232;25.732,47;3106848227812;25.408,12;39377965080;24.386,10;263028767830;25.512,91;3160910946098
2012-06-04;24.209,56;3017309467040;25.155,68;3207340090807;25.458,92;3066991201590;25.126,52;38929501935;24.132,31;263534981369;25.239,36;3124015652154
2012-06-05;23.959,15;2980880917612;24.902,78;3167730415959;25.206,60;3029580055579;24.886,13;38518438124;23.895,34;260857942927;24.976,34;3087953956581
2012-06-06;23.944,83;2972841873554;24.889,32;3158811069591;25.171,64;3019347943324;24.895,12;38536370864;23.887,28;260676828441;24.960,49;3082591992768
2012-06-07;24.177,86;2995141523478;25.136,07;3179640698246;25.429,26;3042021370431;25.199,79;38865725267;24.130,83;263168360406;25.219,28;3110360741976
2012-06-08;24.142,47;2986582100213;25.102,90;3169677218608;25.394,28;3031806556708;25.190,76;38740219430;24.096,18;262641606930;25.182,44;3101291330434
2012-06-09;24.142,47;2986582100213;25.102,90;3169677218608;25.394,28;3031806556708;25.190,76;38740219430;24.096,18;262641606930;25.182,44;3101291330434
2012-06-10;24.142,47;2986582100213;25.102,90;3169677218608;25.394,28;3031806556708;25.190,76;38740219430;24.096,18;262641606930;25.182,44;3101291330434
2012-06-11;24.236,23;2993911510595;25.191,90;3174512288387;25.483,50;3037540263876;25.231,45;38756345430;24.166,29;263254719264;25.278,21;3110522246723
2012-06-12;24.168,41;2976696841846;25.112,67;3148917303796;25.410,80;3015164973915;25.163,80;38521372703;24.118,70;262608566972;25.207,52;3093446811285
2012-06-13;24.265,07;2986511215936;25.219,47;3157924869127;25.513,03;3023542016098;25.300,18;38848659293;24.213,97;263734614661;25.325,78;3106790769492
2012-06-14;24.178,01;2976791322899;25.127,21;3147237518453;25.421,40;3013589475950;25.207,42;38932558079;24.129,96;262815496700;25.224,95;3098945463436
2012-06-15;24.207,71;2967091616745;25.161,52;3151190552638;25.450,98;3019939623059;25.238,89;40523675259;24.160,78;258728031927;25.263,51;3085880884277
2012-06-16;24.207,71;2967091616745;25.161,52;3151190552638;25.450,98;3019939623059;25.238,89;40523675259;24.160,78;258728031927;25.263,51;3085880884277
2012-06-17;24.207,71;2967091616745;25.161,52;3151190552638;25.450,98;3019939623059;25.238,89;40523675259;24.160,78;258728031927;25.263,51;3085880884277
2012-06-18;24.363,31;2983468887564;25.316,25;3167280114160;25.618,42;3036760425598;25.423,57;40766416987;24.314,74;260278155461;25.429,98;3104353316551
2012-06-19;24.490,81;2996282186745;25.445,24;3180213173828;25.741,12;3048260651929;25.535,37;40881446561;24.427,78;264599817556;25.564,40;3118582579012
2012-06-20;24.573,83;3003370268887;25.513,23;3186357082873;25.829,79;3056399764223;25.665,59;41049221066;24.492,84;265179570970;25.642,58;3125415955683
2012-06-21;24.636,77;3009101537511;25.576,57;3193256817351;25.882,54;3063583221369;25.706,69;41288315302;24.558,98;265748276130;25.708,50;3132231992041
2012-06-22;24.404,05;2978662160781;25.362,54;3164794362916;25.657,21;3035870388825;25.442,19;40911473162;24.335,79;263179827309;25.475,50;3102222573315
2012-06-23;24.404,05;2978662160781;25.362,54;3164794362916;25.657,21;3035870388825;25.442,19;40911473162;24.335,79;263179827309;25.475,50;3102222573315
2012-06-24;24.404,05;2978662160781;25.362,54;3164794362916;25.657,21;3035870388825;25.442,19;40911473162;24.335,79;263179827309;25.475,50;3102222573315
2012-06-25;24.421,51;3000943189678;25.384,42;3218854312584;25.675,61;3093137298875;25.439,18;42268356339;24.336,80;263460536897;25.485,86;3113292253209
2012-06-26;24.293,65;3004094304068;25.276,73;3246100986495;25.547,33;3122254720177;25.274,42;43130417641;24.210,28;262286368725;25.364,98;3124144842483
2012-06-27;24.381,40;3030136407456;25.359,96;3290388624804;25.634,93;3167036975627;25.367,47;45149829680;24.283,49;263290343911;25.449,43;3150424846714
2012-06-28;24.409,07;3032040624775;25.378,74;3302793312598;25.673,99;3180446778219;25.418,89;45566684280;24.317,22;263680479746;25.485,13;3158329291263
2012-06-29;24.453,49;3032554791811;25.444,04;3307364550712;25.715,16;3178897925545;25.444,30;45752689291;24.354,36;263720055556;25.529,20;3160316698396
2012-06-30;24.453,49;3032554791811;25.444,04;3307364550712;25.715,16;3178897925545;25.444,30;45752689291;24.354,36;263720055556;25.529,20;3160316698396
2012-07-01;24.453,49;3032554791811;25.444,04;3307364550712;25.715,16;3178897925545;25.444,30;45752689291;24.354,36;263720055556;25.529,20;3160316698396
2012-07-02;24.453,49;3032554791811;25.444,04;3307364550712;25.715,16;3178897925545;25.444,30;45752689291;24.354,36;263720055556;25.529,20;3160316698396
2012-07-03;24.867,67;3075254570531;25.834,60;3356771326360;26.159,59;3230803179139;25.897,41;47790782069;24.760,81;263955454172;25.973,19;3193641227791
2012-07-04;24.942,69;3083669602870;25.901,10;3364006988000;26.246,47;3240894408631;25.997,52;48006361870;24.854,16;267373321940;26.045,45;3202211015936
2012-07-05;24.931,94;3033444093099;25.887,05;3296125540128;26.238,72;3173873927201;25.993,21;46644389239;24.855,27;266719624445;26.027,56;3170066567345
2012-07-06;24.887,04;3011068641697;25.845,60;3223339654196;26.186,64;3098179669358;25.932,35;44287945444;24.807,15;265734312350;25.981,52;3142993347191
2012-07-07;24.887,04;3011068641697;25.845,60;3223339654196;26.186,64;3098179669358;25.932,35;44287945444;24.807,15;265734312350;25.981,52;3142993347191
2012-07-08;24.887,04;3011068641697;25.845,60;3223339654196;26.186,64;3098179669358;25.932,35;44287945444;24.807,15;265734312350;25.981,52;3142993347191
2012-07-09;24.794,13;2997986222746;25.772,52;3212911026186;26.092,75;3085087752518;25.814,40;42784883795;24.705,58;264482121744;25.895,17;3130534494219
2012-07-10;24.650,04;2979824043013;25.615,32;3190902917610;25.939,32;3065933865288;25.676,85;42450536249;24.562,69;262892904578;25.741,76;3110733752733
2012-07-11;24.487,25;2960132953417;25.447,84;3170944321354;25.763,19;3044916881605;25.525,96;42172297952;24.418,81;261445818445;25.577,27;3092192427759
2012-07-12;24.433,28;2955042737218;25.388,83;3164161564697;25.713,83;3040118803537;25.478,37;42208232261;24.359,36;261090415120;25.509,76;3085501894967
2012-07-13;24.321,40;2945273510795;25.284,35;3153307661194;25.598,99;3029701762691;25.360,45;42676326424;24.247,84;260111855549;25.403,88;3076445859036
2012-07-14;24.321,40;2945273510795;25.284,35;3153307661194;25.598,99;3029701762691;25.360,45;42676326424;24.247,84;260111855549;25.403,88;3076445859036
2012-07-15;24.321,40;2945273510795;25.284,35;3153307661194;25.598,99;3029701762691;25.360,45;42676326424;24.247,84;260111855549;25.403,88;3076445859036
2012-07-16;24.321,40;2945273510795;25.284,35;3153307661194;25.598,99;3029701762691;25.360,45;42676326424;24.247,84;260111855549;25.403,88;3076445859036
2012-07-17;24.459,99;2954712984223;25.415,66;3167602068944;25.734,66;3047045555495;25.519,98;44716072829;24.385,26;258064650500;25.542,18;3080202791046
2012-07-18;24.509,06;2964679658222;25.461,89;3179571656556;25.793,99;3057701224145;25.568,21;45436533043;24.434,18;261324244367;25.592,01;3088312040409
2012-07-19;24.559,55;2970666021519;25.509,34;3182156943365;25.851,60;3063987323253;25.631,87;45544565203;24.483,14;261760237647;25.642,05;3093950994432
2012-07-20;24.575,01;2971315518036;25.524,70;3182571221614;25.868,32;3064873794323;25.657,67;45623742065;24.499,35;261880917771;25.666,32;3095407227735
2012-07-21;24.575,01;2971315518036;25.524,70;3182571221614;25.868,32;3064873794323;25.657,67;45623742065;24.499,35;261880917771;25.666,32;3095407227735
2012-07-22;24.575,01;2971315518036;25.524,70;3182571221614;25.868,32;3064873794323;25.657,67;45623742065;24.499,35;261880917771;25.666,32;3095407227735
2012-07-23;24.479,34;2958237100436;25.424,07;3168498305885;25.771,21;3054799205083;25.552,08;45338624476;24.414,68;261030048958;25.565,99;3081623179321
2012-07-24;24.278,29;2932570716274;25.221,59;3143633555539;25.538,20;3027026960564;25.324,46;45048867169;24.219,29;258933728041;25.362,12;3056128640561
2012-07-25;24.193,59;2956797222743;25.130,92;3209231252168;25.435,14;3090834218064;25.231,62;47072266433;24.138,57;258395046391;25.266,88;3065277305619
2012-07-26;24.194,21;2972410919996;25.132,65;3248231693244;25.443,93;3128069037540;25.226,38;48735384343;24.125,94;258518948485;25.259,25;3079686674268
2012-07-27;24.166,10;2978023981120;25.089,99;3261856640367;25.410,09;3144503510120;25.193,50;49945886063;24.095,94;258435204648;25.205,66;3083908932622
2012-07-28;24.166,10;2978023981120;25.089,99;3261856640367;25.410,09;3144503510120;25.193,50;49945886063;24.095,94;258435204648;25.205,66;3083908932622
2012-07-29;24.166,10;2978023981120;25.089,99;3261856640367;25.410,09;3144503510120;25.193,50;49945886063;24.095,94;258435204648;25.205,66;3083908932622
2012-07-30;24.349,61;3001935258080;25.283,41;3287390653349;25.615,21;3169483665714;25.419,43;50514912936;24.287,86;260462047329;25.398,43;3109196953042
2012-07-31;24.422,76;3004717057230;25.375,00;3293568902947;25.682,59;3170938801407;25.484,84;50637757335;24.375,46;260915427896;25.489,45;3114729800343
2012-08-01;24.388,43;3001218806783;25.330,32;3289221874494;25.640,66;3165112715469;25.427,77;52395895298;24.378,74;257295639346;25.447,96;3094522381272
2012-08-02;24.357,34;2998112040064;25.299,17;3286579253772;25.610,07;3163922521008;25.395,58;52142413428;24.315,99;256661971747;25.412,03;3091753249920
2012-08-03;24.226,76;2980841480973;25.159,95;3269394975441;25.456,12;3144674400074;25.217,59;51823142020;24.177,31;255288499589;25.267,96;3073717115548
2012-08-04;24.226,76;2980841480973;25.159,95;3269394975441;25.456,12;3144674400074;25.217,59;51823142020;24.177,31;255288499589;25.267,96;3073717115548
2012-08-05;24.226,76;2980841480973;25.159,95;3269394975441;25.456,12;3144674400074;25.217,59;51823142020;24.177,31;255288499589;25.267,96;3073717115548
2012-08-06;24.426,25;3004227253900;25.376,99;3295834059151;25.700,19;3172622121447;25.474,12;52303592715;24.378,98;259228698967;25.482,14;3098385190688
2012-08-07;24.498,48;3011941448818;25.458,23;3304703805329;25.771,82;3180118375270;25.558,13;52519801344;24.459,79;259989196183;25.556,61;3105906422483
2012-08-08;24.491,02;3010349854059;25.449,86;3301335286383;25.756,71;3174510672366;25.559,95;52445500899;24.465,15;260049136053;25.546,22;3102874095670
2012-08-09;24.524,85;3014279866104;25.489,70;3306495091580;25.792,09;3178053644457;25.589,72;52500278152;24.494,77;260392699630;25.586,98;3107265102785
2012-08-10;24.503,55;3009585100061;25.468,44;3304625277283;25.765,45;3175500703619;25.573,93;52528568173;24.479,04;260267813941;25.567,14;3104348626050
2012-08-11;24.503,55;3009585100061;25.468,44;3304625277283;25.765,45;3175500703619;25.573,93;52528568173;24.479,04;260267813941;25.567,14;3104348626050
2012-08-12;24.503,55;3009585100061;25.468,44;3304625277283;25.765,45;3175500703619;25.573,93;52528568173;24.479,04;260267813941;25.567,14;3104348626050
2012-08-13;24.595,94;3021284662348;25.572,54;3319439055715;25.874,03;3188782355974;25.676,00;52733308066;24.569,12;261352484612;25.670,05;3117092603615
2012-08-14;24.666,79;3034868647342;25.645,47;3333431466820;25.945,28;3201316535848;25.722,64;53191942663;24.628,19;262429287553;25.752,07;3130227649183
2012-08-15;24.666,79;3034868647342;25.645,47;3333431466820;25.945,28;3201316535848;25.722,64;53191942663;24.628,19;262429287553;25.752,07;3130227649183
2012-08-16;24.670,89;3032581683964;25.648,27;3339072973481;25.946,22;3216693938970;25.735,52;57180140571;24.639,70;258738627665;25.754,43;3124536170707
2012-08-17;24.801,89;3047972894556;25.778,87;3355130926351;26.090,17;3234639852022;25.879,04;57603205065;24.758,36;262509830983;25.890,92;3141753770673
2012-08-18;24.801,89;3047972894556;25.778,87;3355130926351;26.090,17;3234639852022;25.879,04;57603205065;24.758,36;262509830983;25.890,92;3141753770673
2012-08-19;24.801,89;3047972894556;25.778,87;3355130926351;26.090,17;3234639852022;25.879,04;57603205065;24.758,36;262509830983;25.890,92;3141753770673
2012-08-20;24.885,60;3057467360878;25.865,71;3365956128484;26.172,43;3244615605663;25.949,12;57810978602;24.832,50;263230101778;25.978,81;3152075927618
2012-08-21;24.940,60;3066378614369;25.925,88;3378429426611;26.226,29;3256281139739;25.998,21;58445653068;24.882,50;263719253300;26.042,20;3160724530394
2012-08-22;24.881,91;3060008978792;25.861,26;3370826334024;26.156,98;3249655735064;25.948,26;58408540229;24.830,92;263176716648;25.973,26;3155064938739
2012-08-23;24.786,63;3049956519843;25.773,81;3364929072683;26.069,63;3242929597162;25.858,71;58417003102;24.750,51;262371487717;25.883,30;3147104038949
2012-08-24;24.641,78;3033020959491;25.621,22;3346447723089;25.905,86;3225189320475;25.710,63;58413790439;24.611,82;260905651363;25.726,15;3129700835702
2012-08-25;24.641,78;3033020959491;25.621,22;3346447723089;25.905,86;3225189320475;25.710,63;58413790439;24.611,82;260905651363;25.726,15;3129700835702
2012-08-26;24.641,78;3033020959491;25.621,22;3346447723089;25.905,86;3225189320475;25.710,63;58413790439;24.611,82;260905651363;25.726,15;3129700835702
2012-08-27;24.687,40;3038990755473;25.673,40;3355238636488;25.961,79;3234285925463;25.762,61;58677942302;24.655,39;261426660750;25.771,73;3137052770359
